"date","value","volume"
"2025-11-07","2956","2929"
"2025-11-10","2891","4692"
"2025-11-11","2951","3739"
"2025-11-12","2891","3327"
"2025-11-13","2943","2978"
"2025-11-14","2939","1845"
"2025-11-17","2931","3592"
"2025-11-18","2920","2837"
"2025-11-19","2909","1244"
"2025-11-20","2910","4277"
"2025-11-24","2883","2033"
