"date","value","volume"
"2023-05-19","5500","2387"
"2023-05-22","5580","7955"
"2023-05-23","5690","4935"
"2023-05-24","5515","4365"
"2023-05-25","5560","176"
"2023-05-26","5225","798"
"2023-05-29","5600","5418"
"2023-05-30","5500","430"
"2023-05-31","5500","79"
"2023-06-02","5525","3985"
"2023-06-05","5495","73"
"2023-06-06","5450","22"
"2023-06-07","5450","227"
"2023-06-08","5480","2933"
"2023-06-09","5480","1112"
"2023-06-12","5450","1093"
"2023-06-13","5440","1105"
"2023-06-14","5445","90"
"2023-06-15","5550","10881"
"2023-06-16","5490","168"
"2023-06-19","5490","104"
"2023-06-20","5450","171"
"2023-06-21","5400","56"
"2023-06-22","5450","201"
"2023-06-23","5520","12113"
"2023-06-26","5625","12513"
"2023-06-27","5600","7846"
"2023-06-28","5550","371"
"2023-06-29","5700","13461"
"2023-06-30","5700","9223"
"2023-07-03","5550","347"
"2023-07-04","5475","68"
"2023-07-05","5540","171"
"2023-07-06","5540","22"
"2023-07-07","5540","56"
"2023-07-17","5540","43"
"2023-07-18","5515","10320"
"2023-07-19","5490","41"
"2023-07-20","5530","10242"
"2023-07-21","5520","14018"
"2023-07-24","5530","82"
"2023-07-25","5550","238"
"2023-07-26","5685","9102"
"2023-07-27","5600","87"
"2023-07-28","5690","4431"
"2023-07-31","5685","975"
"2023-08-01","5685","137"
"2023-08-02","5685","2"
"2023-08-03","5685","13700"
"2023-08-04","5685","2"
"2023-08-07","5300","279"
"2023-08-08","5505","79"
"2023-08-09","5510","334"
"2023-08-10","5300","1502"
"2023-08-11","5505","140"
"2023-08-14","5545","4068"
"2023-08-15","5450","9407"
"2023-08-16","5450","10"
"2023-08-17","5305","2"
"2023-08-18","5315","206"
"2023-08-21","5400","82"
"2023-08-22","5340","10403"
"2023-08-23","5375","12162"
"2023-08-24","5470","232"
"2023-08-25","5690","150"
"2023-08-28","5390","466"
"2023-08-29","5505","776"
"2023-08-30","5350","124"
"2023-08-31","5215","965"
"2023-09-01","5200","1819"
"2023-09-04","5400","1891"
"2023-09-05","5510","2781"
"2023-09-06","5575","1586"
"2023-09-07","5595","22039"
"2023-09-08","5585","38156"
"2023-09-11","5600","9136"
"2023-09-12","5700","3717"
"2023-09-13","5815","3920"
"2023-09-14","5735","6088"
"2023-09-15","5930","5891"
"2023-09-18","5795","26081"
"2023-09-19","5780","17203"
"2023-09-20","5750","7475"
"2023-09-21","5765","3968"
"2023-09-22","5750","7475"
"2023-09-25","5770","2984"
"2023-09-26","5685","9852"
"2023-09-27","5770","10991"
"2023-09-28","5680","15579"
"2023-09-29","5780","3846"
"2023-10-02","5745","38"
"2023-10-03","5700","10315"
"2023-10-04","5700","63"
"2023-10-05","5700","92"
"2023-10-06","5700","65"
"2023-10-09","5700","118"
"2023-10-10","5650","45"
"2023-10-11","5650","196"
"2023-10-12","5650","204"
"2023-10-16","5525","126"
"2023-10-17","5735","17409"
"2023-10-18","5760","2372"
"2023-10-19","5760","18418"
"2023-10-20","5770","17020"
"2023-10-23","5650","247"
"2023-10-24","5770","18443"
"2023-10-25","5765","12179"
"2023-10-26","6100","3128"
"2023-10-27","6135","3922"
"2023-10-30","6200","1679"
"2023-10-31","6345","2615"
"2023-11-01","6400","61"
"2023-11-02","6400","217"
"2023-11-03","6400","212"
"2023-11-06","6390","281"
"2023-11-07","6430","413"
"2023-11-08","6400","518"
"2023-11-09","6400","602"
"2023-11-10","6495","1062"
"2023-11-13","6510","159"
"2023-11-15","6510","214"
"2023-11-16","6510","42"
"2023-11-17","6505","276"
"2023-11-20","6510","309"
"2023-11-21","6500","3"
"2023-11-22","6500","225"
"2023-11-23","6495","2246"
"2023-11-24","6510","1307"
"2023-11-27","6510","259"
"2023-11-28","6400","382"
"2023-11-30","6645","5027"
"2023-12-01","6500","88"
"2023-12-04","6615","21"
"2023-12-05","6510","97"
"2023-12-06","6490","24"
"2023-12-07","6495","613"
"2023-12-08","6500","880"
"2023-12-11","6500","1214"
"2023-12-12","6570","91"
"2023-12-13","6625","51"
"2023-12-14","6620","180"
"2023-12-15","6640","58"
"2023-12-18","6640","8149"
"2023-12-19","6800","113"
"2023-12-20","6830","140"
"2023-12-21","6900","203"
"2023-12-22","6900","317"
"2023-12-25","6940","4911"
"2023-12-26","6990","286"
"2023-12-27","6940","145"
"2023-12-28","7005","86928"
"2024-01-02","6915","270"
"2024-01-03","6515","651"
"2024-01-04","6910","36"
"2024-01-05","6900","2"
"2024-01-08","6745","912"
"2024-01-09","6650","13"
"2024-01-10","6660","645"
"2024-01-11","6730","1346"
"2024-01-12","6725","301"
"2024-01-15","6740","186"
"2024-01-16","6755","242"
"2024-01-17","6815","313"
"2024-01-18","6800","1"
"2024-01-19","7750","40"
"2024-01-22","6805","5840"
"2024-01-23","7020","3"
"2024-01-24","6820","31"
"2024-01-25","6800","2329"
"2024-01-26","6735","55"
"2024-01-29","6710","205"
"2024-01-30","6710","1358"
"2024-01-31","6910","77"
"2024-02-01","7120","588"
"2024-02-02","7045","686"
"2024-02-05","7150","8965"
"2024-02-06","7335","256"
"2024-02-07","7350","10"
"2024-02-08","7350","1234"
"2024-02-09","7290","51"
"2024-02-13","7380","25"
"2024-02-14","7180","110"
"2024-02-15","7150","11"
"2024-02-16","7315","18"
"2024-02-19","7180","548"
"2024-02-20","7120","867"
"2024-02-21","7125","310"
"2024-02-22","7125","24"
"2024-02-23","7125","2442"
"2024-02-26","6860","176"
"2024-02-27","6965","363"
"2024-02-28","7125","1405"
"2024-02-29","6960","137"
"2024-03-01","7115","60"
"2024-03-04","6810","432"
"2024-03-05","6805","81"
"2024-03-06","7100","6"
"2024-03-07","6890","385"
"2024-03-11","6890","1095"
"2024-03-12","6945","387"
"2024-03-13","7060","172"
"2024-03-14","7045","121"
"2024-03-15","6870","1448"
"2024-03-18","7010","34"
"2024-03-19","6765","148"
"2024-03-20","7075","728"
"2024-03-21","7100","344"
"2024-03-22","6910","240"
"2024-03-25","6910","2291"
"2024-03-26","7055","1161"
"2024-03-27","7115","456"
"2024-03-28","7095","29225"
"2024-03-29","7100","110"
"2024-04-01","6900","1420"
"2024-04-02","6910","91"
"2024-04-03","6955","734"
"2024-04-04","6940","65"
"2024-04-05","7000","50"
"2024-04-08","7080","106"
"2024-04-09","7035","301"
"2024-04-10","7050","47"
"2024-04-11","7000","417"
"2024-04-12","7000","1122"
"2024-04-15","7100","11702"
"2024-04-16","7100","112"
"2024-04-17","7100","220"
"2024-04-18","6930","92"
"2024-04-19","7100","339"
"2024-04-22","6900","1176"
"2024-04-23","7080","19"
"2024-04-24","7080","2216"
"2024-04-25","7090","1"
"2024-04-26","6840","982"
"2024-04-29","7090","170"
"2024-04-30","7085","8400"
"2024-05-01","7070","42"
"2024-05-02","7090","8"
"2024-05-03","7090","1582"
"2024-05-06","7085","312"
"2024-05-07","6980","183"
"2024-05-08","7080","128"
"2024-05-09","6915","249"
"2024-05-10","7090","2"
"2024-05-13","6945","1416"
"2024-05-15","6810","43"
"2024-05-16","6800","440"
"2024-05-17","6855","12"
"2024-05-20","7040","312"
"2024-05-21","6900","180"
"2024-05-22","6995","2196"
"2024-05-24","7045","229"
"2024-05-27","7080","16"
"2024-05-28","7040","184"
"2024-05-29","7000","34"
"2024-05-30","6995","22430"
"2024-05-31","7000","131"
"2024-06-03","7000","1421"
"2024-06-04","7000","87"
"2024-06-05","6910","1910"
"2024-06-06","7000","3"
"2024-06-07","6770","256"
"2024-06-10","6720","231"
"2024-06-11","6720","1146"
"2024-06-12","6730","93"
"2024-06-13","6925","248"
"2024-06-14","6755","40"
"2024-06-17","6670","9"
"2024-06-18","6800","131"
"2024-06-19","6900","1581"
"2024-06-20","6945","5281"
"2024-06-21","6990","3600"
"2024-06-24","7000","1983"
"2024-06-25","6950","4308"
"2024-06-26","6995","8470"
"2024-06-27","6900","53"
"2024-07-01","6895","1254"
"2024-07-02","6895","123"
"2024-07-03","6590","40"
"2024-07-04","6885","3113"
"2024-07-05","6885","21"
"2024-07-08","6800","97"
"2024-07-09","6885","44"
"2024-07-16","6880","1108"
"2024-07-17","6700","4157"
"2024-07-18","6660","57"
"2024-07-19","6680","132"
"2024-07-22","6800","28"
"2024-07-23","6680","260"
"2024-07-24","6660","86"
"2024-07-25","6660","2828"
"2024-07-26","6695","2430"
"2024-07-29","6805","607"
"2024-07-30","6705","5378"
"2024-07-31","6850","130"
"2024-08-01","6800","741"
"2024-08-02","6845","3240"
"2024-08-05","6880","489"
"2024-08-06","6850","367"
"2024-08-07","6750","458"
"2024-08-08","6750","1151"
"2024-08-09","6800","194"
"2024-08-12","6755","836"
"2024-08-13","7100","3043"
"2024-08-14","7110","7494"
"2024-08-15","7300","2299"
"2024-08-16","7235","158"
"2024-08-19","7260","2702"
"2024-08-20","7455","2433"
"2024-08-21","7465","130"
"2024-08-22","7460","628"
"2024-08-23","7460","2123"
"2024-08-26","7515","200"
"2024-08-27","7515","73"
"2024-08-28","7530","82"
"2024-08-29","7565","1474"
"2024-08-30","7845","864"
"2024-09-02","7750","6320"
"2024-09-03","7745","19176"
"2024-09-04","7745","2735"
"2024-09-05","7745","42"
"2024-09-06","7995","451"
"2024-09-09","7075","1329"
"2024-09-10","7100","1899"
"2024-09-11","7795","1528"
"2024-09-12","7780","62"
"2024-09-13","7600","91"
"2024-09-16","7760","229"
"2024-09-17","7975","223"
"2024-09-18","7975","104"
"2024-09-19","7975","2721"
"2024-09-20","7990","202"
"2024-09-23","7985","48"
"2024-09-24","7990","2175"
"2024-09-25","7990","2644"
"2024-09-26","7970","500"
"2024-09-27","7980","1569"
"2024-09-30","8040","205"
"2024-10-02","8025","200"
"2024-10-03","7970","1045"
"2024-10-04","7900","3642"
"2024-10-07","7895","4658"
"2024-10-08","7850","119"
"2024-10-09","7800","23"
"2024-10-10","7990","12383"
"2024-10-14","7995","161"
"2024-10-15","7990","102"
"2024-10-16","7995","154"
"2024-10-17","7990","455"
"2024-10-18","7715","142"
"2024-10-21","7980","287"
"2024-10-22","7970","69"
"2024-10-23","7950","654"
"2024-10-24","7905","38"
"2024-10-25","7930","13"
"2024-10-28","7930","81"
"2024-10-29","7930","726"
"2024-10-30","7905","37"
"2024-10-31","7900","121"
"2024-11-01","7930","1801"
"2024-11-04","7950","18"
"2024-11-05","7950","9508"
"2024-11-06","8000","10791"
"2024-11-07","7965","68"
"2024-11-11","7955","2818"
"2024-11-12","7950","6467"
"2024-11-13","8000","45"
"2024-11-14","7890","13486"
"2024-11-15","7900","21870"
"2024-11-18","8000","1012"
"2024-11-19","8005","1965"
"2024-11-20","8220","1554"
"2024-11-21","8370","7"
"2024-11-22","8000","26790"
"2024-11-25","8170","208"
"2024-11-27","8120","491"
"2024-11-28","8195","106"
"2024-11-29","8200","124"
"2024-12-02","8295","36"
"2024-12-03","8290","178"
"2024-12-04","8290","974"
"2024-12-05","8250","1"
"2024-12-06","8010","371"
"2024-12-09","8190","188"
"2024-12-10","8200","178"
"2024-12-11","8150","1000"
"2024-12-12","8450","3708"
"2024-12-13","8400","511"
"2024-12-16","8400","6952"
"2024-12-17","8470","4988"
"2024-12-18","8280","183"
"2024-12-19","8260","247"
"2024-12-20","8320","28"
"2024-12-23","8475","227"
"2024-12-24","8470","403"
"2024-12-25","8480","1"
"2024-12-26","8470","50"
"2024-12-27","8470","512"
"2024-12-30","8470","2320"
"2024-12-31","8735","6179"
"2025-01-02","9415","691"
"2025-01-03","8955","1400"
"2025-01-06","8930","236"
"2025-01-07","9040","29"
"2025-01-08","9575","1295"
"2025-01-09","9540","138"
"2025-01-10","9410","182"
"2025-01-13","9300","2905"
"2025-01-14","9290","4128"
"2025-01-15","9255","1585"
"2025-01-16","9015","1063"
"2025-01-17","9045","193"
"2025-01-20","9000","817"
"2025-01-21","9000","607"
"2025-01-22","8990","170"
"2025-01-23","8990","86"
"2025-01-24","8990","65"
"2025-01-27","8990","80"
"2025-01-28","8995","559"
"2025-01-29","8995","214"
"2025-01-30","8995","148"
"2025-01-31","9000","141"
"2025-02-03","9015","226"
"2025-02-04","9285","615"
"2025-02-05","9005","2119"
"2025-02-06","8935","5719"
"2025-02-07","8935","7"
"2025-02-10","8850","307"
"2025-02-11","8865","6484"
"2025-02-12","9275","231"
"2025-02-13","9100","1910"
"2025-02-14","9260","1706"
"2025-02-17","9565","6451"
"2025-02-18","9310","789"
"2025-02-19","9590","667"
"2025-02-20","9295","796"
"2025-02-21","9655","52"
"2025-02-24","9690","190"
"2025-02-25","9590","221"
"2025-02-26","9700","76"
"2025-02-27","9700","148"
"2025-02-28","9700","59"
"2025-03-06","9485","1049"
"2025-03-07","9600","22"
"2025-03-10","9590","104"
"2025-03-11","9590","221"
"2025-03-12","9595","78"
"2025-03-13","9590","1000"
"2025-03-14","9590","1745"
"2025-03-17","9120","56193"
"2025-03-18","9260","55"
"2025-03-19","9590","657"
"2025-03-20","9165","13"
"2025-03-21","9385","316"
"2025-03-25","9110","223"
"2025-03-26","9400","111"
"2025-03-27","9400","242"
"2025-03-28","9400","117"
"2025-03-31","9300","10"
"2025-04-01","9275","8"
"2025-04-02","9330","67"
"2025-04-03","9275","237"
"2025-04-04","9245","95"
"2025-04-07","9240","413"
"2025-04-08","8950","471"
"2025-04-09","9000","39"
"2025-04-10","8990","45"
"2025-04-11","8800","11973"
"2025-04-14","8360","147"
"2025-04-15","9000","405"
"2025-04-16","8585","28"
"2025-04-17","8585","48"
"2025-04-18","8870","1175"
"2025-04-21","9215","994"
"2025-04-22","9165","3430"
"2025-04-23","9180","22"
"2025-04-24","9000","5456"
"2025-04-25","9000","104"
"2025-04-28","8665","1363"
"2025-04-29","8815","27"
"2025-04-30","8820","1770"
"2025-05-01","9170","1536"
"2025-05-02","9255","24782"
"2025-05-05","9270","205"
"2025-05-06","9200","1501"
"2025-05-07","8755","37"
"2025-05-08","9670","706"
"2025-05-09","9680","64"
"2025-05-12","9615","44"
"2025-05-13","9680","27"
"2025-05-14","9595","5422"
"2025-05-15","9600","98"
"2025-05-16","9580","17"
"2025-05-19","9580","37"
"2025-05-20","9365","5066"
"2025-05-21","9070","615"
"2025-05-22","9390","26"
"2025-05-23","9275","13"
"2025-05-26","9020","220"
"2025-05-27","9075","13"
"2025-05-28","8995","916"
"2025-05-29","9270","3300"
"2025-05-30","9390","16179"
"2025-06-02","8955","7628"
"2025-06-03","9490","2104"
"2025-06-04","9495","803"
"2025-06-05","9585","1012"
"2025-06-06","9600","440"
"2025-06-09","9500","211"
"2025-06-10","8995","2563"
"2025-06-12","8930","410"
"2025-06-13","9000","1"
"2025-06-16","9475","5"
"2025-06-17","9395","6"
"2025-06-18","8770","7"
"2025-06-19","8755","97"
"2025-06-20","8790","912"
"2025-06-23","8340","20667"
"2025-06-24","8320","13045"
"2025-06-25","8385","643"
"2025-06-26","8795","1182"
"2025-06-27","9150","289"
"2025-06-30","9340","2194"
"2025-07-01","9240","32"
"2025-07-02","8550","101"
"2025-07-03","8665","409"
"2025-07-04","8995","13"
"2025-07-07","9125","1388"
"2025-07-08","9065","37"
"2025-07-09","8670","106"
"2025-07-18","9285","3796"
"2025-07-21","8710","50"
"2025-07-22","9200","38"
"2025-07-23","8905","238"
"2025-07-24","8975","512"
"2025-07-25","8900","105"
"2025-07-28","8930","296"
"2025-07-29","8810","219"
"2025-07-30","8985","20"
"2025-07-31","9000","73"
"2025-08-01","8795","123"
"2025-08-04","8955","71"
"2025-08-05","8895","2218"
"2025-08-06","8685","1522"
"2025-08-07","8890","387"
"2025-08-08","8860","6500"
"2025-08-11","8700","1312"
"2025-08-12","8800","1092"
"2025-08-13","8495","5785"
"2025-08-14","8470","949"
"2025-08-15","8600","281"
"2025-08-18","8600","1607"
"2025-08-19","8530","3313"
"2025-08-20","8345","53"
"2025-08-21","8600","119"
"2025-08-22","8370","73"
"2025-08-25","8380","461"
"2025-08-26","8375","778"
"2025-08-27","8310","602"
"2025-08-28","8300","761"
"2025-08-29","8070","504"
"2025-09-01","8390","35"
"2025-09-02","8380","70"
"2025-09-03","8035","1039"
"2025-09-04","8380","30"
"2025-09-05","8390","11315"
"2025-09-08","8250","33"
"2025-09-09","8350","84"
"2025-09-10","8075","918"
"2025-09-11","8100","202"
"2025-09-12","8095","655"
"2025-09-15","8200","22"
"2025-09-16","8150","232"
"2025-09-17","8100","228"
"2025-09-18","8100","203"
"2025-09-22","8000","164"
"2025-09-23","8015","61"
"2025-09-24","8040","547"
"2025-09-25","8080","75"
"2025-09-26","8075","178"
"2025-09-29","8060","297"
"2025-09-30","8075","24"
"2025-10-01","8060","589"
"2025-10-02","8070","89"
"2025-10-03","8070","101"
"2025-10-06","7995","744"
"2025-10-07","7985","12868"
"2025-10-08","7595","861"
"2025-10-09","7905","89"
"2025-10-10","7905","188"
"2025-10-13","7905","118"
"2025-10-14","7545","464"
"2025-10-15","7550","57"
"2025-10-16","7695","1225"
"2025-10-17","7700","1068"
"2025-10-20","7700","607"
"2025-10-21","7820","2139"
"2025-10-22","7835","436"
"2025-10-23","7325","531"
"2025-10-24","7855","1372"
"2025-10-27","7685","120"
"2025-10-28","7695","310"
"2025-10-29","8455","11262"
"2025-10-30","8490","2019"
"2025-10-31","8395","4388"
"2025-11-03","8165","1157"
"2025-11-04","8200","3324"
"2025-11-05","8190","285"
"2025-11-06","8070","496"
"2025-11-07","7760","368"
"2025-11-10","7995","166"
"2025-11-11","7985","185"
"2025-11-12","7965","625"
"2025-11-13","7985","552"
"2025-11-14","8245","2084"
"2025-11-17","8190","540"
"2025-11-18","8180","940"
"2025-11-19","8100","270"
"2025-11-20","8100","240"
"2025-11-24","8075","259"
